filename,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40
sample_0151.jpg,A,D,D,D,C,B,B,D,A,B,A,D,C,A,D,A,D,D,B,D,B,A,D,C,A,A,A,C,C,C,C,B,A,B,C,D,B,A,A,D
sample_0152.jpg,A,D,A,A,D,C,D,D,A,A,D,A,D,C,D,C,D,A,A,C,A,B,C,B,A,D,A,A,B,A,C,B,B,A,B,D,A,D,B,C
sample_0153.jpg,D,A,A,C,A,D,B,C,B,B,D,D,B,A,B,D,C,A,A,A,B,A,D,D,D,A,D,A,C,D,B,D,C,C,D,A,D,B,C,B
sample_0154.jpg,D,B,D,D,A,A,D,B,A,C,A,A,B,D,B,A,C,A,C,A,C,C,D,D,A,D,D,B,A,D,D,C,D,D,C,B,A,B,B,C
sample_0155.jpg,D,B,A,A,B,C,B,C,B,B,C,B,D,B,C,D,A,C,B,B,B,C,A,A,B,A,A,D,A,D,B,C,C,D,A,D,A,B,A,C
sample_0156.jpg,A,C,C,A,C,A,D,C,C,A,D,A,B,B,D,A,C,A,A,B,D,B,A,B,D,D,C,A,A,C,C,C,B,C,C,B,D,B,C,C
sample_0157.jpg,C,C,B,C,C,D,A,C,D,C,A,D,A,C,B,D,A,B,A,B,B,B,B,C,A,C,B,A,C,A,A,B,B,B,C,A,A,A,A,C
sample_0158.jpg,B,A,C,B,D,C,C,B,C,C,C,D,B,A,D,C,C,B,D,D,D,D,D,D,B,D,C,A,A,C,B,C,D,D,B,C,D,A,D,D
sample_0159.jpg,A,B,A,A,A,B,D,D,B,B,B,D,D,C,C,B,D,C,A,D,B,C,B,C,D,D,A,A,B,C,A,C,C,C,C,A,A,D,D,C
sample_0160.jpg,C,B,D,A,A,C,C,B,C,A,C,C,D,D,D,A,C,B,C,C,A,C,D,B,A,A,C,D,C,B,A,B,A,C,B,D,D,B,C,D
sample_0161.jpg,B,C,B,A,C,A,A,C,A,A,D,A,B,B,A,B,C,A,D,C,A,B,C,A,D,A,D,D,D,B,C,A,B,C,B,B,B,D,D,A
sample_0162.jpg,D,B,B,A,A,A,D,D,A,B,C,A,B,C,B,C,B,B,D,C,D,C,A,B,A,D,A,A,C,C,C,B,D,B,A,A,D,A,D,B
sample_0163.jpg,A,A,C,A,B,C,C,C,B,A,D,B,A,B,C,B,A,A,B,C,B,A,D,D,A,B,B,A,A,D,A,D,D,B,D,C,B,C,A,A
sample_0164.jpg,C,A,A,A,A,B,A,A,A,B,B,C,A,B,C,C,B,C,C,D,A,C,D,C,B,C,A,C,B,A,C,B,C,D,B,A,C,A,C,D
sample_0165.jpg,B,A,D,B,A,B,C,B,D,D,C,D,A,D,C,C,B,D,A,C,B,B,A,A,A,D,D,D,A,B,C,B,C,B,C,D,C,D,A,C
sample_0166.jpg,C,B,D,C,B,A,D,D,D,A,C,D,A,B,C,C,A,B,B,C,B,B,D,B,A,D,C,A,D,B,B,A,B,A,D,D,D,B,C,B
sample_0167.jpg,A,C,C,B,A,B,D,D,A,C,C,C,A,C,D,D,A,B,D,B,B,C,D,C,D,D,C,C,B,D,A,B,C,D,A,D,C,A,D,A
sample_0168.jpg,B,B,A,B,D,A,C,C,C,A,D,A,A,A,A,B,D,A,B,A,B,D,B,D,A,C,A,A,A,B,B,B,C,D,A,B,B,D,C,D
sample_0169.jpg,C,B,A,D,B,C,A,B,C,C,C,B,B,C,A,B,D,D,D,A,D,B,B,D,B,A,B,A,C,D,B,D,C,C,A,C,C,D,B,C
sample_0170.jpg,D,B,D,D,C,C,C,B,D,C,B,C,C,A,C,A,A,C,D,B,C,D,C,D,D,A,C,B,C,A,D,D,D,A,D,B,D,D,B,C
sample_0171.jpg,C,C,A,D,A,C,D,C,D,B,C,A,A,C,B,C,D,D,D,D,A,B,C,A,B,C,C,A,A,B,D,A,B,A,A,A,A,A,B,A
sample_0172.jpg,A,C,C,B,B,C,B,D,D,D,C,C,A,B,A,D,B,C,C,B,D,B,D,C,B,A,D,B,D,D,A,D,A,C,B,C,B,A,B,C
sample_0173.jpg,B,D,C,B,C,D,D,D,C,A,D,B,C,A,B,A,C,B,D,A,C,C,B,D,C,C,B,B,A,A,D,C,C,B,B,B,A,C,B,B
sample_0174.jpg,C,D,B,C,B,C,D,D,C,B,C,D,B,B,D,B,A,D,D,A,B,A,D,C,B,B,D,B,A,C,A,A,B,B,A,C,B,B,C,A
sample_0175.jpg,A,A,D,A,B,C,C,C,D,D,C,C,B,B,C,C,C,B,B,A,B,B,C,C,B,A,D,B,C,D,A,A,A,C,A,C,C,B,A,B
sample_0176.jpg,C,A,B,D,D,A,D,C,B,A,D,D,C,A,A,D,D,C,D,B,A,A,A,B,D,A,C,D,C,B,C,C,D,D,A,D,C,D,C,D
sample_0177.jpg,D,A,B,D,D,C,B,C,D,D,A,C,D,D,B,D,B,A,D,B,D,B,D,D,C,A,B,C,C,C,C,C,C,A,D,C,B,C,A,A
sample_0178.jpg,C,B,B,C,A,C,B,A,A,C,A,A,B,D,A,D,C,D,A,D,A,A,C,B,C,B,D,A,D,C,B,B,A,D,A,A,A,D,D,A
sample_0179.jpg,B,D,D,A,C,C,C,D,B,C,B,C,A,B,D,C,B,C,B,C,D,B,C,C,D,D,B,C,A,C,C,D,C,B,C,A,D,B,D,C
sample_0180.jpg,C,B,C,D,A,A,A,D,B,B,B,C,A,D,C,A,D,C,C,A,D,B,C,C,C,B,B,D,D,B,C,C,C,D,D,D,C,C,C,C
sample_0181.jpg,D,A,D,D,B,A,C,A,A,A,D,D,C,B,C,A,A,B,C,C,D,A,C,A,B,A,A,C,C,A,D,C,A,D,B,A,B,D,D,C
sample_0182.jpg,C,B,D,C,C,D,A,C,D,D,A,A,B,B,C,A,D,C,D,A,D,A,A,D,B,D,A,D,B,C,C,B,A,C,B,B,A,A,C,D
sample_0183.jpg,D,B,A,A,D,D,A,A,A,D,D,B,C,A,C,B,A,D,A,A,A,A,A,B,A,C,A,C,D,D,A,B,B,C,B,B,D,B,D,C
sample_0184.jpg,D,D,B,C,A,C,D,D,B,A,C,B,C,C,C,B,C,B,A,B,D,B,A,D,B,A,C,C,A,A,C,C,B,B,D,C,A,B,D,B
sample_0185.jpg,D,D,D,A,D,C,A,C,B,A,A,D,A,D,C,D,D,B,A,D,B,A,C,C,A,B,A,B,A,B,D,D,D,B,B,A,B,A,C,C
sample_0186.jpg,D,D,A,D,D,D,A,B,B,A,D,B,D,D,B,C,C,B,C,A,D,C,C,A,D,C,D,A,B,D,C,B,B,C,B,D,A,A,C,D
sample_0187.jpg,D,A,C,A,D,C,A,D,C,B,B,B,A,C,C,B,B,C,D,A,D,D,B,D,B,A,D,B,B,D,B,A,A,D,A,A,C,C,D,A
sample_0188.jpg,A,A,C,D,C,A,B,A,B,D,D,D,D,B,B,B,A,C,A,C,C,B,A,B,C,C,A,C,D,C,B,D,D,C,B,D,B,C,A,C
sample_0189.jpg,A,B,B,A,D,D,B,A,C,B,D,D,D,B,D,A,B,C,D,B,D,B,D,A,C,A,C,C,D,A,D,A,B,D,C,B,C,A,C,B
sample_0190.jpg,D,C,C,D,C,C,C,B,A,D,B,A,C,A,C,A,B,B,B,B,B,B,C,A,A,D,D,D,D,B,D,A,C,D,B,B,C,A,A,C
sample_0191.jpg,B,A,D,C,B,C,B,C,D,A,D,D,D,D,A,B,C,C,C,D,B,B,C,A,D,D,C,B,D,D,B,B,B,C,B,B,D,C,D,B
sample_0192.jpg,B,D,B,B,B,A,D,D,A,B,B,B,D,D,B,D,C,C,C,B,A,A,A,C,A,D,C,C,A,A,C,C,D,B,C,B,D,A,D,A
sample_0193.jpg,D,A,C,C,C,C,D,C,B,C,B,D,C,D,B,D,D,A,D,A,C,D,B,D,B,D,A,B,C,D,C,C,C,B,C,A,C,C,A,D
sample_0194.jpg,A,A,D,B,D,B,D,D,A,D,C,C,D,A,B,C,C,C,D,C,C,B,B,D,A,B,C,A,B,D,C,C,D,C,C,A,A,B,C,C
sample_0195.jpg,B,C,B,A,B,D,D,D,A,B,C,B,C,C,B,B,C,D,C,B,A,D,C,D,C,D,A,D,A,D,A,B,B,A,D,D,C,B,B,C
sample_0196.jpg,C,C,D,C,B,C,C,C,B,D,D,C,C,D,C,C,C,A,A,C,B,C,C,C,D,B,A,A,C,B,A,D,D,D,D,D,D,D,B,D
sample_0197.jpg,B,B,C,B,D,C,B,A,A,B,D,A,D,C,C,A,C,B,B,A,B,D,A,B,B,C,C,D,D,C,D,D,A,A,C,B,D,B,D,A
sample_0198.jpg,C,B,C,D,D,B,A,D,D,A,B,D,B,B,B,C,D,C,A,B,D,D,C,B,C,D,A,A,A,B,A,C,A,B,B,C,D,C,C,D
sample_0199.jpg,D,C,B,D,A,A,A,B,B,D,D,B,C,D,C,A,A,D,D,C,D,B,B,B,A,D,A,C,D,D,A,D,B,A,D,A,D,D,C,B
sample_0200.jpg,A,C,C,D,A,A,D,B,C,B,C,A,A,C,B,D,D,C,C,D,C,C,B,A,C,C,A,B,C,B,B,D,C,C,D,A,A,B,A,A
sample_0201.jpg,D,B,C,B,C,B,D,B,C,A,B,A,B,D,C,A,A,A,D,A,A,C,D,C,A,B,B,B,C,B,D,B,B,D,A,B,B,B,C,A
sample_0202.jpg,B,A,C,A,B,A,D,A,A,D,A,A,D,B,A,B,A,D,C,B,B,B,A,A,D,A,B,A,C,C,B,A,A,B,A,B,C,A,A,A
sample_0203.jpg,C,B,B,D,B,D,B,D,D,B,D,D,D,C,D,A,C,B,D,B,B,A,C,D,A,D,B,C,D,B,D,A,C,D,D,D,A,A,D,C
sample_0204.jpg,C,C,C,A,A,B,B,A,D,B,B,D,D,A,D,D,D,A,B,C,B,B,B,B,A,D,C,D,D,D,A,B,B,A,B,D,B,B,C,A
sample_0205.jpg,C,D,C,C,D,A,D,B,D,D,C,B,D,A,A,D,B,B,C,C,B,B,B,C,C,B,A,D,B,C,C,A,B,B,D,D,D,C,C,B
sample_0206.jpg,C,C,C,A,D,D,A,B,C,D,D,C,B,A,D,A,C,D,B,D,D,B,A,A,C,C,D,B,A,D,C,A,C,A,D,C,A,D,A,C
sample_0207.jpg,C,B,B,B,C,D,B,D,A,C,B,C,B,D,B,C,D,B,C,B,D,A,D,A,C,C,C,A,A,C,B,C,A,C,B,A,B,D,D,B
sample_0208.jpg,C,C,A,B,C,A,A,A,C,C,D,A,C,B,B,B,C,D,C,B,B,C,B,B,A,A,B,C,B,C,C,B,D,C,D,D,C,C,B,A
sample_0209.jpg,C,D,A,B,D,A,D,C,D,A,B,C,B,C,C,B,A,B,C,C,A,D,A,B,C,A,C,D,B,A,D,C,D,A,C,A,D,B,B,D
sample_0210.jpg,D,C,D,C,C,A,A,C,A,A,D,C,A,A,A,D,A,A,C,A,A,C,C,A,B,B,D,D,D,D,A,A,A,D,A,D,C,A,A,C
sample_0211.jpg,C,A,C,B,C,A,D,B,B,B,D,C,C,D,B,A,D,B,D,C,B,A,B,B,D,A,D,B,B,C,B,A,D,D,D,A,C,B,B,B
sample_0212.jpg,A,B,B,D,C,C,A,B,B,B,D,C,D,D,A,B,D,C,B,A,A,C,A,D,B,D,B,A,B,B,C,B,C,A,C,D,A,A,A,D
sample_0213.jpg,B,B,A,D,A,B,A,D,C,B,A,B,A,C,A,B,B,C,C,D,A,D,D,C,B,C,D,D,C,D,D,B,A,B,C,D,D,A,A,A
sample_0214.jpg,C,D,D,D,B,C,B,D,A,A,D,B,A,B,A,C,C,A,A,A,C,A,C,C,A,A,A,A,A,B,B,D,C,A,C,C,C,A,D,A
sample_0215.jpg,D,C,D,A,B,A,C,C,C,B,D,A,A,A,A,C,B,D,D,C,C,B,D,D,C,B,A,B,D,C,B,B,B,A,B,A,B,A,D,C
sample_0216.jpg,B,C,B,C,B,A,D,C,A,B,C,B,D,C,A,B,D,D,A,B,B,D,B,C,D,B,D,D,C,B,D,C,A,C,C,C,B,A,C,C
sample_0217.jpg,B,C,A,C,D,B,A,D,A,D,B,A,C,A,D,C,B,B,D,A,D,D,B,A,A,A,D,D,D,B,C,D,A,D,B,A,D,C,B,B
sample_0218.jpg,A,B,C,D,A,C,A,A,D,C,B,D,A,B,B,A,C,D,D,D,B,D,C,C,B,B,B,D,D,C,B,A,B,A,B,A,C,A,A,B
sample_0219.jpg,C,A,D,D,D,A,D,C,C,A,C,D,D,A,A,A,D,D,B,B,C,B,C,A,B,C,A,B,B,D,A,C,D,C,C,B,B,A,C,B
sample_0220.jpg,A,D,D,D,B,C,B,C,D,C,B,B,B,C,D,B,A,C,C,A,A,D,D,B,B,A,C,D,B,C,D,D,C,A,D,B,B,B,A,C
sample_0221.jpg,B,B,D,C,B,D,C,A,D,B,D,B,C,D,D,B,A,C,A,C,A,B,A,C,D,C,D,B,A,A,C,C,D,C,D,D,C,A,A,C
sample_0222.jpg,A,C,A,D,A,A,A,A,A,B,B,B,C,B,A,B,D,A,B,A,B,D,A,C,D,C,B,A,D,C,C,A,D,C,A,B,C,A,C,A
sample_0223.jpg,C,A,C,C,C,C,A,A,C,B,A,C,C,D,D,A,B,C,B,B,D,C,C,A,A,C,D,B,A,C,A,A,C,B,A,B,D,B,C,B
sample_0224.jpg,D,A,B,B,B,B,C,A,C,B,C,A,C,D,C,D,C,C,B,C,C,A,A,B,C,D,B,A,C,B,A,C,C,B,B,C,A,B,D,A
sample_0225.jpg,C,C,B,C,D,C,B,D,B,A,A,B,D,D,A,B,B,B,D,D,C,B,A,A,D,C,C,A,C,C,C,B,D,C,A,C,C,A,A,A
sample_0226.jpg,C,B,B,D,D,A,D,B,C,A,C,B,C,B,B,C,B,B,D,C,A,C,D,C,B,B,D,A,A,B,C,C,D,C,B,D,C,A,B,A
sample_0227.jpg,A,B,D,A,A,D,B,A,D,D,A,D,B,D,C,A,D,B,A,C,C,D,D,B,D,A,D,B,B,A,B,C,C,D,A,C,D,C,A,C
sample_0228.jpg,D,A,D,D,D,D,D,C,D,C,A,C,B,C,B,A,C,C,B,D,C,D,B,B,D,D,D,C,A,B,A,A,B,D,D,A,C,B,C,A
sample_0229.jpg,A,A,D,B,B,A,C,B,D,C,C,B,D,C,B,B,C,D,C,D,A,B,D,D,A,D,D,B,D,A,A,A,B,D,A,A,B,A,A,C
sample_0230.jpg,D,D,D,C,B,A,A,A,A,D,C,D,D,C,A,B,B,D,C,C,D,B,B,A,A,C,D,B,C,B,C,D,C,B,B,D,D,B,B,D
sample_0231.jpg,B,B,B,A,B,B,C,D,D,C,A,B,C,D,C,A,D,D,D,A,C,A,B,B,B,C,A,A,C,A,C,B,D,B,D,B,B,C,D,A
sample_0232.jpg,A,C,A,C,B,D,B,D,A,A,C,C,B,A,A,D,B,A,A,C,C,A,B,A,A,D,D,A,D,C,B,C,C,B,C,C,B,D,B,B
sample_0233.jpg,C,A,D,C,B,C,A,A,B,D,A,A,A,A,B,B,D,B,C,A,A,C,B,B,A,C,C,C,A,B,D,C,D,C,A,C,C,B,C,C
sample_0234.jpg,D,C,B,A,B,D,A,B,D,B,C,C,D,D,A,D,A,A,D,D,B,A,D,D,B,A,B,D,A,A,C,B,D,A,D,B,D,C,A,B
sample_0235.jpg,C,D,D,A,C,C,C,D,D,B,B,C,B,B,A,A,C,A,C,D,D,A,C,A,B,D,A,A,C,A,B,B,A,D,A,B,A,C,C,A
sample_0236.jpg,C,C,A,A,D,D,A,B,D,A,A,A,A,B,B,B,A,B,B,A,D,D,B,B,A,C,A,C,A,D,C,D,D,B,D,B,A,B,A,A
sample_0237.jpg,B,D,A,B,B,B,B,D,A,B,D,A,C,D,D,C,B,B,B,D,C,A,C,D,B,A,C,B,D,C,B,C,A,D,D,D,A,D,C,D
sample_0238.jpg,D,B,B,A,D,D,C,A,B,D,D,A,A,D,B,A,A,D,C,C,C,C,D,C,B,C,A,A,B,C,C,D,D,C,D,C,C,A,B,B
sample_0239.jpg,A,C,A,B,B,C,C,B,A,A,C,A,C,B,D,D,B,B,C,D,C,B,B,C,A,C,C,A,D,A,A,C,B,A,A,C,A,B,A,A
sample_0240.jpg,D,C,B,B,A,B,D,D,B,A,D,A,A,C,D,D,C,B,B,D,A,D,B,C,D,D,C,C,B,B,C,D,B,A,B,C,B,A,D,D
sample_0241.jpg,A,D,B,C,B,B,A,D,D,A,B,C,D,D,C,C,D,C,B,D,A,C,D,C,C,D,D,B,A,A,A,D,C,D,C,B,B,B,A,C
sample_0242.jpg,C,D,B,C,D,D,B,A,C,A,B,C,B,B,A,B,D,A,A,A,B,C,D,C,B,D,D,B,B,C,C,D,D,C,D,A,D,A,A,A
sample_0243.jpg,C,C,B,C,D,C,A,C,A,B,A,B,D,D,B,A,C,B,A,C,B,C,C,B,A,D,C,D,A,A,C,D,C,D,C,A,C,B,C,A
sample_0244.jpg,B,C,C,B,C,D,B,A,D,C,A,A,A,B,A,A,B,D,B,D,D,B,A,C,A,A,D,C,A,C,A,D,C,A,D,C,C,D,C,C
sample_0245.jpg,A,C,C,B,D,A,D,A,B,D,C,A,C,D,A,B,A,B,C,C,D,C,C,C,A,D,A,A,B,A,A,D,D,D,D,B,B,A,A,C
sample_0246.jpg,A,A,C,C,B,A,C,A,A,B,B,B,C,B,B,C,B,A,D,B,C,C,B,B,D,A,A,D,B,B,B,C,A,B,A,C,D,B,B,C
sample_0247.jpg,B,B,A,D,A,B,B,A,D,B,B,A,C,A,B,B,A,A,B,A,D,B,D,A,A,D,A,B,B,A,B,B,A,C,A,C,B,B,C,A
sample_0248.jpg,A,A,C,D,C,A,C,A,D,A,D,A,D,A,D,C,C,A,C,B,B,C,B,C,B,B,D,D,D,B,A,C,B,B,D,C,C,B,B,C
sample_0249.jpg,B,C,C,A,C,A,A,A,C,A,D,A,B,C,D,A,C,B,B,D,C,B,D,A,C,A,C,A,A,B,A,B,A,A,B,D,C,B,C,B
sample_0250.jpg,C,C,B,A,A,D,B,C,D,A,C,C,A,C,C,A,C,B,A,C,C,A,C,A,D,C,D,A,B,B,B,D,A,D,B,B,A,C,D,A
sample_0251.jpg,D,A,A,C,A,D,A,D,A,C,D,C,D,D,A,D,C,C,D,C,D,B,D,B,D,B,D,B,C,B,B,B,D,A,A,A,C,D,C,C
sample_0252.jpg,D,D,C,A,A,A,C,D,A,C,D,D,B,C,B,C,A,A,A,B,D,D,D,B,A,B,D,A,C,B,C,D,C,A,A,B,B,B,A,D
sample_0253.jpg,C,C,A,A,C,B,C,D,B,C,C,A,C,B,D,B,A,B,C,C,C,D,D,B,A,B,A,B,B,A,C,C,B,B,D,D,A,A,D,A
sample_0254.jpg,D,A,C,A,B,B,C,C,D,C,B,C,D,D,D,C,D,C,C,A,C,C,B,A,D,A,C,B,D,C,C,B,C,C,A,D,A,D,B,B
sample_0255.jpg,B,C,C,B,D,A,A,B,D,D,C,A,D,B,A,A,C,D,A,B,A,A,A,A,C,D,C,D,A,A,C,D,A,C,A,C,C,C,B,C
sample_0256.jpg,D,C,C,D,C,C,B,A,C,B,B,D,D,C,B,B,B,A,C,C,B,A,C,B,C,C,A,D,C,C,A,A,D,D,D,A,A,D,B,D
sample_0257.jpg,D,C,A,C,D,A,C,A,B,C,C,C,A,D,A,C,B,B,C,D,C,D,A,B,A,C,D,D,C,B,C,C,C,B,B,D,C,A,C,C
sample_0258.jpg,D,D,B,D,C,D,B,C,C,D,D,C,B,A,A,C,B,B,B,C,A,C,A,B,A,B,C,B,C,B,D,B,C,C,D,B,D,B,B,A
sample_0259.jpg,B,A,A,D,C,C,C,D,B,A,D,C,C,B,A,A,D,D,A,C,D,A,C,C,C,B,D,C,B,C,C,A,A,C,A,A,A,D,A,C
sample_0260.jpg,C,D,A,D,B,A,A,B,B,D,A,C,D,C,B,B,D,B,B,C,A,D,C,D,B,B,D,C,B,C,C,A,B,D,A,D,C,B,C,C
sample_0261.jpg,A,A,C,A,C,C,C,B,B,A,A,A,D,B,A,A,A,C,A,C,C,D,B,D,B,C,D,C,C,D,C,B,C,A,C,C,C,B,C,B
sample_0262.jpg,D,A,A,C,A,C,B,D,D,B,C,D,C,A,A,C,C,C,B,C,C,C,C,B,C,D,B,A,B,D,B,D,B,C,D,B,B,B,B,D
sample_0263.jpg,C,B,C,C,D,D,D,B,C,A,C,D,B,C,C,A,B,D,B,D,B,A,A,A,B,C,A,C,D,D,A,C,D,C,B,B,B,D,C,C
sample_0264.jpg,C,B,B,C,D,A,C,D,B,D,A,A,A,A,A,B,C,A,C,C,B,A,D,B,B,B,D,D,A,B,B,B,D,C,A,D,D,C,A,A
sample_0265.jpg,D,B,C,D,B,C,D,A,B,D,C,D,C,B,A,A,C,A,B,C,B,D,C,A,C,B,A,C,B,A,D,A,D,A,B,D,C,C,C,A
sample_0266.jpg,C,D,C,C,B,C,A,D,C,A,C,D,C,C,D,B,A,B,A,B,C,B,A,C,D,C,A,C,D,A,C,D,D,D,D,A,C,A,B,C
sample_0267.jpg,C,C,D,A,C,D,A,A,D,A,A,C,C,B,C,C,B,A,A,A,A,D,C,A,B,A,D,D,C,C,A,D,B,C,B,A,B,A,A,A
sample_0268.jpg,D,D,B,D,C,D,D,A,C,C,B,B,D,A,D,A,C,B,C,B,B,A,B,D,B,B,C,C,D,B,B,A,D,B,B,B,D,D,C,C
sample_0269.jpg,B,B,B,D,C,B,C,D,D,A,A,A,C,A,D,D,B,D,C,D,C,A,C,C,A,B,A,C,D,C,C,D,B,A,A,B,D,B,A,D
sample_0270.jpg,A,A,B,A,D,B,B,C,C,D,C,B,B,D,C,D,D,D,C,D,B,B,D,C,A,A,A,B,B,B,D,A,A,A,A,D,A,D,D,A
sample_0271.jpg,B,D,C,B,A,B,D,A,D,C,A,C,B,B,B,B,C,D,C,B,B,C,B,B,D,A,D,B,B,D,A,C,B,D,A,A,D,D,C,D
sample_0272.jpg,B,C,D,A,A,C,D,D,C,C,A,C,B,B,A,C,C,C,A,A,C,D,C,C,A,C,C,C,C,A,A,B,B,C,B,D,A,C,C,C
sample_0273.jpg,C,B,D,B,D,C,A,D,D,C,B,D,D,D,D,C,B,C,B,A,D,D,D,C,A,C,C,D,A,D,A,B,B,B,A,B,A,B,A,B
sample_0274.jpg,A,D,D,C,D,C,C,D,A,C,B,D,D,A,B,D,C,A,B,A,A,C,D,A,A,D,A,A,B,D,D,B,B,D,D,A,B,B,A,B
sample_0275.jpg,D,C,C,D,D,A,B,B,A,C,C,C,C,A,B,C,A,D,A,A,D,C,D,B,A,C,B,A,D,A,D,B,C,C,B,C,D,B,B,A
sample_0276.jpg,D,B,A,C,C,A,B,A,A,A,A,C,D,A,D,C,C,C,A,D,A,B,C,A,A,C,D,D,C,C,B,A,C,B,B,B,C,D,D,D
sample_0277.jpg,C,D,B,A,D,D,B,A,C,C,D,D,D,D,A,A,B,C,D,A,D,B,A,B,D,A,D,B,C,D,C,A,A,D,A,A,A,D,B,A
sample_0278.jpg,A,B,C,D,A,B,A,D,D,D,B,C,C,D,B,B,A,B,C,A,C,B,A,B,B,A,A,C,D,A,C,D,C,D,D,B,D,B,D,C
sample_0279.jpg,C,A,B,A,C,D,C,B,C,B,A,C,B,C,B,D,C,B,A,C,A,A,A,A,D,D,A,C,D,A,D,D,B,D,C,C,D,A,A,B
sample_0280.jpg,C,B,A,A,A,C,C,D,B,B,A,B,D,A,C,A,B,A,C,C,A,D,A,D,A,A,D,C,C,D,C,B,B,A,B,D,D,C,D,D
sample_0281.jpg,D,C,D,C,A,B,D,C,A,A,A,D,C,B,C,D,C,C,B,C,A,D,D,C,C,C,A,B,D,A,D,D,D,C,A,B,C,A,A,B
sample_0282.jpg,A,D,C,D,B,A,B,C,B,C,A,C,D,C,A,C,A,D,C,A,C,A,A,C,B,C,A,C,D,B,D,D,A,C,B,B,A,D,D,C
sample_0283.jpg,A,C,A,D,C,B,B,A,D,D,D,C,A,B,C,C,C,D,C,D,C,C,B,B,A,B,D,B,D,C,B,A,C,C,D,B,C,A,D,B
sample_0284.jpg,C,D,C,D,B,D,B,C,D,A,C,A,B,A,A,B,C,C,D,C,C,D,A,B,A,B,B,A,D,D,D,D,A,B,A,D,D,D,B,C
sample_0285.jpg,D,C,C,B,B,B,B,D,D,C,B,B,D,A,C,B,B,A,C,D,C,D,D,C,A,A,D,C,C,C,D,C,D,D,D,B,A,C,B,C
sample_0286.jpg,A,D,B,A,D,A,D,B,A,B,B,D,C,A,A,A,C,D,C,B,C,A,B,D,D,B,C,C,B,D,C,D,D,C,C,C,C,B,D,C
sample_0287.jpg,B,D,A,C,B,A,A,A,D,D,B,D,B,B,C,C,A,D,D,B,C,C,A,D,A,D,A,C,C,D,D,B,A,D,C,B,D,D,B,B
sample_0288.jpg,B,B,C,A,C,B,A,C,D,A,D,D,D,C,B,A,B,B,D,D,C,A,D,A,D,C,C,A,A,A,D,A,B,B,B,A,D,D,D,A
sample_0289.jpg,A,A,A,B,C,B,A,B,A,D,D,D,D,C,D,D,C,A,B,D,B,A,B,C,A,B,B,B,B,C,C,B,D,B,A,B,D,D,C,D
sample_0290.jpg,A,A,A,C,B,A,D,B,C,A,C,B,A,B,A,A,C,D,A,B,A,B,C,D,B,C,C,B,B,B,A,C,A,D,C,C,A,B,D,A
sample_0291.jpg,B,A,D,C,C,A,A,A,C,B,D,B,A,B,C,A,C,A,B,A,B,A,A,B,D,C,C,D,A,A,B,D,A,D,B,C,D,B,D,D
sample_0292.jpg,C,A,C,D,A,A,A,D,A,D,C,D,A,B,B,B,C,B,D,B,C,A,D,D,B,A,C,D,B,C,B,C,C,B,A,C,D,C,D,A
sample_0293.jpg,B,C,C,B,D,D,D,C,D,C,A,B,B,A,D,D,A,D,B,A,A,B,C,D,A,A,D,D,B,B,D,A,C,C,D,A,A,C,A,A
sample_0294.jpg,D,C,C,B,B,A,D,C,B,C,B,B,D,D,A,D,C,C,B,B,B,D,C,A,B,A,A,B,C,D,C,C,A,B,A,C,A,C,A,A
sample_0295.jpg,D,A,B,A,B,C,A,A,A,B,B,B,A,D,B,D,D,C,C,D,B,A,D,D,D,A,D,D,D,A,C,C,B,D,A,A,B,A,C,A
sample_0296.jpg,D,D,C,D,A,D,A,D,C,D,D,D,A,A,A,A,C,B,A,D,B,C,D,B,C,C,D,C,D,C,C,D,B,D,D,A,C,D,A,B
sample_0297.jpg,B,B,B,B,C,C,B,B,A,B,D,D,B,D,B,C,B,C,B,B,D,D,C,C,D,A,D,D,D,A,C,C,D,C,A,D,B,A,C,D
sample_0298.jpg,D,B,D,B,C,D,C,D,C,C,D,D,A,D,B,B,A,D,B,A,D,D,D,B,D,A,A,B,A,C,A,C,C,D,A,A,A,A,D,C
sample_0299.jpg,C,A,D,B,C,C,B,D,B,D,D,A,B,B,B,A,B,C,A,B,D,C,C,D,B,B,B,C,A,D,B,A,D,D,A,B,A,A,D,C
sample_0300.jpg,A,D,C,B,D,D,A,A,D,A,D,A,A,A,C,C,D,A,B,B,C,B,A,D,A,D,D,C,C,C,B,C,A,B,A,B,B,A,B,C
sample_0301.jpg,B,B,B,D,B,D,B,B,A,C,D,A,A,C,D,D,B,D,C,D,B,A,C,B,B,B,A,A,D,B,A,A,B,C,B,A,C,C,C,D
sample_0302.jpg,C,D,B,D,A,D,C,C,A,D,D,B,B,B,B,D,A,A,D,C,B,D,A,A,C,B,C,C,A,B,A,C,B,D,D,D,A,A,A,D
sample_0303.jpg,C,C,D,C,A,B,B,D,A,B,C,D,A,A,A,D,C,B,D,D,A,B,A,A,B,C,D,B,A,B,D,D,C,B,B,A,B,A,B,A
